#	Id	ClassId	NameStringId									AbilityType					Level	Fightable	ShowHPLabel	ShowOnMiniMap	3DTemplateName	Scale	ScaleAbility	HurtScale	HurtScaleDruation	HurtScaleMaintain 	PC_NPCShowType	UseBBox	Length	Width	Height	Radius	AIPresetId	RestoreHP	RestoreMP	MaxHP	MaxMP	Attack	Defence	Strength	Dexterity	Constitution	Intelligence	CriticalPower	CriticalHitRate	LuckyValue	GuardianValue	GroundHarm	WaterHarm	FireHarm	WindHarm	Unground	Unwater	Unfire	Unwind	AbsoluteDamage	AbsoluteDefence	AbsoluteDamageRate	AbsoluteDefenceRate	FightRadius	DeBufferDefenceRate	CanNotBeInterrupted	CanNotBeKickOut	SkillId1	SkillRate1	SuccessfulRate1	SkillId2	SkillRate2	SuccessfulRate2	HurtSkillKind	HurtSkillID	MoveSpeed	RunawaySpeed	GuardSpeed	RespawnTime	FaintTime	MoveSoundId	DeadSoundId	BeHitSoundId	JumpUpSoundId	JumpDownSoundId	BulletOffsetX	BulletOffsetY	BulletOffsetZ	HurtEffectTemplateName	DieEffectTemplateName	DiedEffectTemplateName	Money	MoneyRate	GroupLimit	DropItemGroupPresetId_1	GroupCount_1	GroupRate_1	DropItemGroupPresetId_2	GroupCount_2	GroupRate_2	DropItemGroupPresetId_3	GroupCount_3	GroupRate_3	DropItemGroupPresetId_4	GroupCount_4	GroupRate_4	DropItemGroupPresetId_5	GroupCount_5	GroupRate_5	Exp	ClientInitializeScript	DecStringId	InteractiveRadius	ComboSkillId1	ComboSkillId2	ComboSkillId3	ComboSkillId4	ComboSkillId5	ComboSkillId6	ComboSkillId7	PhysicsReflectionAttackAugment	ElementReflectionAttackAugment	GuardianOffset_X	GuardianOffset_Y	GuardianOffset_Z																
# 取得物理型MOB數值								← 刪了會死人！平時編輯時可以隱藏此列 →																										22	23	2	3	4	5	8	9	10	11	12	13	14	15	6	6	6	6	7	7	7	7																																																			33																															
# 取得元素型MOB數值								← 刪了會死人！平時編輯時可以隱藏此列 →																														16	17									18	18	18	18	19	19	19	19																																																																																		
# 計算物理型MOB角色類型參數								← 刪了會死人！平時編輯時可以隱藏此列 →																										2	3	2	3	4	5	8	9	10	11	12	13	14	15	6	6	6	6	7	7	7	7																																																			4																															
# 計算元素型MOB角色類型參數								← 刪了會死人！平時編輯時可以隱藏此列 →																														16	17									18	18	18	18	19	19	19	19																																																																																		
# 計算元素型MOB元素參數								← 刪了會死人！平時編輯時可以隱藏此列 →				6																																				2	3	4	5	2	3	4	5																																																																																		
# 計算MOB階級參數								← 刪了會死人！平時編輯時可以隱藏此列 →																										3	3	3																				6	7	8	9																																															4																															
# 依等級抓取怪物 GP 預算								← 刪了會死人！平時編輯時可以隱藏此列 →																																																																																4	7		10	11	12	15	16	17	20	21	22	25	26	27	30	31	32																		4	95	4	95	4	95	4	95	4	95					
# 依等級抓取指定掉寶範圍內符合資料回傳 ID								← 刪了會死人！平時編輯時可以隱藏此列 →																																																																																5			75	76	77	93			93			93			93																					"10,000"		"10,000"		"10,000"		"10,000"		"10,000"					
#								← 刪了會死人！平時編輯時可以隱藏此列 →																										10																																																												20						0																																					
# 紅字或黑字：自行填入的內容。若如生命值等素質標為紅字，則表示有特別的需求，不參照公式計算結果。																																																																																												1000		10																																											
# 藍字：經由公式計算而得到的結果。																																																																																								0.2	2000			40%																																										5 倍			
# 紫字：經由參照其他頁面或文件資料計算而得到的結果。																																																																																									8000								0						4																															300 秒			
#	編號	Class編號	名稱StringID (6字以內)	所屬區域	關卡/場景	參考關卡	是否使用	名稱	特性說明1		參照：怪物階級	屬性圖示	參照: 元素屬性	參照：怪物類型	實際等級	基本等級	顯示等級	可否被攻擊	是否顯示血條	是否顯示於雷達圖	使用3D模型名稱	放大縮小(自己)	放大縮小(自己+周圍掛載物)	受傷放大倍率	受傷放大漸變時間	受傷變大維持時間	遮擋時是否透明呈現	使用Bbox	NPC長	NPC寬	NPC高	NPC半徑	AI類型	HP回復點數	MP回復點數	生命值	技能值	攻擊力	防禦力	力量	敏捷	體質	智慧	爆發力	爆擊率	幸運值	守護值	地屬性	水屬性	火屬性	風屬性	地抗性	水抗性	火抗性	風抗性	絕對物理攻擊	絕對物理防禦	絕對攻擊倍率	絕對防禦倍率（減免比例）	攻擊時保持的距離	DeBuffer閃避比例	受擊時不被中斷技能	不被踢飛	技能1	使用機率1	成功機率1	技能2	使用機率2	成功機率2	可以造成傷害的技能類型	限定造成傷害的技能編號	移動速度	逃跑速度	戰鬥移動速度	重生時間	昏迷時間	走路音效	死亡音效	受傷音效	起跳音效	落下音效	子彈的偏移值X(左右)	子彈的偏移值Y(高)	子彈的偏移值Z(前後)	受傷特效的Template名稱	開始死亡特效的Template名稱	死亡斷氣後特效的Template名稱	掉落金錢數量	"金錢掉落機率 (1/10,000)"	掉落寶物群組上限	掉落寶物群組 ID 1 (特殊、任務)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 2 (消耗品)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 3 (裝備)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 4 (飾品、守護神)	群組內掉落物品數量	此群組物品掉落機率	掉落物品群組 ID 5 (額外物品)	群組內掉落物品數量	此群組物品掉落機率	經驗值	Client端初始化劇情Script	說明ID	互動半徑	連續攻擊技能1	連續攻擊技能2	連續攻擊技能3	連續攻擊技能4	連續攻擊技能5	連續攻擊技能6	連續攻擊技能7	物理反彈率%	元素反彈率%	守護神相對於變身角色的X座標	守護神相對於變身角色的Y座標	守護神相對於變身角色的Z座標		寶物群組名稱1	寶物群組期望值1	寶物群組名稱2	寶物群組期望值2	寶物群組名稱3	寶物群組期望值3	寶物群組名稱4	寶物群組期望值4	寶物群組名稱5	寶物群組期望值5		MOB 預算	掉落物品價值 GP 期望值總和	寶物組掉落建議調整比例	須補加產出
	20428	3000	3300148	鷹城	野外段	1011		重裝鷹首領	老鷹	8.被招換的王	中BOSS	0	無	平均	50	47	47	1	1	1	moba0029a	2		1.3	0	0.1	0	0	100	100	170	60	15	480	980	28660	5900	1064	723	118	118	0	0	35	0	118	0	0	0	0	0	795	795	795	795	0	0	100	0	300		0	0	3511021	4	100	3511022	1	100			100	110	200	-1	10		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	4288	8000	2																18035																	--	0	--	0	--	0	--	0	--	0		"4,288"	0	0.00%	
	20429	3000	3300149	鷹城	野外段	1023		大眼蝙蝠首領		8.被招換的王	中BOSS	0	無	平均	56	53	53	1	1	1	moba0091	2		1.3	0	0.1	0	1	100	100	160	50	15	600	1080	35820	6500	1145	778	130	130	0	0	38	0	130	0	0	0	0	0	856	856	856	856	0	0	100	0	300		0	0	4000001	2	100	4000005	1	100			125	137	250	-1	10		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	6024	8000	2																21740																	--	0	--	0	--	0	--	0	--	0		"6,024"	0	0.00%	
#	貓狗城20501~20600，每張野外段用20號																																																																																																																																					0		0.00%	
	20501	3000	3300046	貓狗城	野外段	1009		布魯喵	鞭炮貓		野外小怪	0	無	平均	45	45	45	1	1	1	moba0015a	0.8		1.3	0	0.1	0	0	40	40	64	24	13	82	180	4960	5400	844	637	108	108	0	0	32	0	108	0	0	0	0	0	701	701	701	701	0	0	100	0	150		0	0	3509011	2	100	3509012	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	464	8000	2				2603	1	10000	15085	1	1000	25018	1	100				5992																	--	0	40級藥水、消耗品組	323	45級帽子組--灰	47	45級飾品／守護組--綠	4	--	0		838	374	224.10%	
	20502	3000	3300056	貓狗城	野外段	1009		小企巴拉	企鵝		野外小怪	4	怕火	平均	45	45	45	1	1	1	moba0100a	0.4		1.3	0	0.1	0	0	40	40	70	20	14	82	180	4960	5400	844	637	108	108	0	0	32	0	108	0	0	0	0	0	176	176	18	176	0	0	100	0	150		0	0	3510011	3	100	3510012	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	464	8000	2				2603	1	10000	15085	1	1000	25018	1	100				5992																	--	0	40級藥水、消耗品組	323	45級帽子組--灰	47	45級飾品／守護組--綠	4	--	0		838	374	224.10%	
	20503	3000	3300036	貓狗城	野外段	1009		野樓喵	鞭炮貓	4.裝死	野外小怪	2	怕地	平均	46	46	46	1	1	1	moba0015c	0.8		1.3	0	0.1	0	0	40	40	64	24	104	90	184	5368	5500	821	618	110	110	0	0	33	0	110	0	0	0	0	0	18	182	182	182	0	0	100	0	150		1	0	3509011	5	100	9907	1	100			125	137	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	563	8000	2				2603	1	10000	15085	1	1000	25018	1	100				6136																	--	0	40級藥水、消耗品組	323	45級帽子組--灰	47	45級飾品／守護組--綠	4	--	0		937	374	250.50%	
	20504	3000	3300045	貓狗城	野外段	1009		滾音喵	鞭炮貓	5.速逃	野外小怪	0	無	平均	46	46	46	1	1	1	moba0015b	0.8		1.3	0	0.1	0	0	40	40	64	24	105	90	184	5368	5500	821	618	110	110	0	0	33	0	110	0	0	0	0	0	680	680	680	680	0	0	100	0	150		1	1	3509011	3	100	3509042	1	100			125	350	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	563	8000	2				2603	1	10000	15085	1	1000	25018	1	100				6136																	--	0	40級藥水、消耗品組	323	45級帽子組--灰	47	45級飾品／守護組--綠	4	--	0		937	374	250.50%	
	20505	3000	3300049	貓狗城	野外段	1009		喜洋洋	鞭炮貓		任務中BOSS -F	3	火	雷橫	51	50	47	1	1	1	mobb0015	2		1.3	0	0.1	0	0	80	80	140	50	15	624	880	37248	5280	1110	726	127	114	0	0	35	0	120	0	0	0	816	0	212	21	212	212	0	0	115	80	150	100	1	1	3509051	3	100	3509052	1	100			150	220	300	30	5		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	2606	8000	2	9501	2	4000	2603	1	10000	15087	1	1000	25020	1	100				22266																	一千兩銀票組　	5	40級藥水、消耗品組	323	45級褲子組--灰	49	50級飾品／守護組--綠	5	--	0		"4,779"	381	1254.30%	
	20506	3000	3300057	貓狗城	野外段	1010		賓古	企鵝		野外小怪	4	怕火	平均	47	47	47	1	1	1	moba0100a	0.4		1.3	0	0.1	0	0	40	40	70	20	13	90	186	5452	5600	847	638	112	112	0	0	33	0	112	0	0	0	0	0	188	188	19	188	0	0	100	0	150		0	0	3510011	3	100	3510012	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	593	8000	2				2603	1	10000	15087	1	1000	25020	1	100				6362																	--	0	40級藥水、消耗品組	323	45級褲子組--灰	49	50級飾品／守護組--綠	5	--	0		969	376	257.70%	
	20507	3000	3300059	貓狗城	野外段	1010		土狗	土井木狗	5.速逃	野外小怪	0	無	平均	47	47	47	1	1	1	moba0005b	1.2		1.3	0	0.1	0	0	48	48	54	24	105	90	186	5452	5600	847	638	112	112	0	0	33	0	112	0	0	0	0	0	702	702	702	702	0	0	100	0	150		0	0	3510021	3	100	3510022	1	100			100	350	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	593	8000	2				2603	1	10000	15087	1	1000	25020	1	100				6362																	--	0	40級藥水、消耗品組	323	45級褲子組--灰	49	50級飾品／守護組--綠	5	--	0		969	376	257.70%	
	20508	3000	3300058	貓狗城	野外段	1010		俠客	黑井木狗		野外小怪	0	無	平均	48	48	48	1	1	1	moba0005a	1.2		1.3	0	0.1	0	0	48	48	54	24	14	92	190	5544	5700	873	658	114	114	0	0	34	0	114	0	0	0	0	0	724	724	724	724	0	0	100	0	150		0	0	3510021	1	100	3510022	1	100			125	137	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	625	8000	2				2603	1	10000	15086	1	1000	25020	1	100				6592																	--	0	40級藥水、消耗品組	323	45級上衣組--灰	50	50級飾品／守護組--綠	5	--	0		"1,003"	378	265.30%	
	20509	3000	3300044	貓狗城	野外段	1010		古哥	井木狗		野外強小怪	0	無	平均	49	48	48	1	1	1	moba0005	1.2		1.3	0	0.1	0	0	48	48	54	24	14	141	291	8460	5800	899	678	116	116	0	0	34	0	116	0	0	0	0	0	746	746	746	746	0	0	100	0	150		1	1	3510021	2	100	3510022	3	100			125	137	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	659	8000	2				2603	1	10000	15086	1	1000	25020	1	100				10239																	--	0	40級藥水、消耗品組	323	45級上衣組--灰	50	50級飾品／守護組--綠	5	--	0		"1,037"	378	274.30%	
	20510	3000	3300050	貓狗城	野外段	1010		企鵝波波	企鵝王		野外中BOSS -D	2	水	孫二娘	54	52	49	1	1	1	moba0100	1		1.3	0	0.1	0	0	100	100	180	70	15	886	2415	53382	7245	1119	760	126	120	0	0	37	0	126	0	0	967	0	0	24	242	242	242	0	0	125	70	300	100	1	1	3510051	3	100	3510052	1	100			125	137	250	1800	5		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	25180	8000	2	9501	22	4000	2707	1	10000	16070	1	10000	26020	1	1000				33292																	一千兩銀票組　	53	40級技能卷軸組4-5	485	45級武器組--綠	519	50級飾品／守護組--綠	49	--	0		"52,517"	"1,105"	4752.70%	
	20511	3000	3300111	貓狗城	野外段	1021		黑拉拉	黑井木狗	4.裝死	野外小怪	1	地	平均	49	49	49	1	1	1	moba0005a	1.2		1.3	0	0.1	0	0	48	48	54	24	104	94	194	5640	5800	899	678	116	116	0	0	34	0	116	0	803	0	0	0	201	201	201	20	0	0	100	0	150		1	0	3510021	5	100	9907	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	657	8000	2				2603	1	10000	15088	1	1000	25020	1	100				6826																	--	0	40級藥水、消耗品組	323	45級武器組--灰	52	50級飾品／守護組--綠	5	--	0		"1,037"	380	272.90%	
	20512	3000	3300112	貓狗城	野外段	1021		草喵喵	鞭炮貓		野外小怪	4	怕火	平均	49	49	49	1	1	1	moba0015b	0.8		1.3	0	0.1	0	0	40	40	64	24	14	94	194	5640	5800	899	678	116	116	0	0	34	0	116	0	0	0	0	0	201	201	20	201	0	0	100	0	150		0	0	3509011	3	100	3509012	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	657	8000	2				2603	1	10000	15088	1	1000	25020	1	100				6826																	--	0	40級藥水、消耗品組	323	45級武器組--灰	52	50級飾品／守護組--綠	5	--	0		"1,037"	380	272.90%	
	20513	3000	3300113	貓狗城	野外段	1021		黑心獵人	逃兵		野外小怪	4	風	平均	51	51	50	1	1	1	moba9102	1		1.3	0	0.1	0	0	50	50	80	30	14	104	200	6208	6000	1028	698	120	120	0	0	35	0	120	0	0	0	0	881	221	221	22	221	0	0	100	0	150		0	0	3521031	2	100	3521032	1	100			125	137	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	807	8000	2				2603	1	10000	15097	1	1000	25020	1	100				7366																	--	0	40級藥水、消耗品組	323	50級帽子組--灰	60	50級飾品／守護組--綠	5	--	0		"1,195"	388	308.00%	
	20514	3000	3300114	貓狗城	野外段	1021		黑心射手	逃兵	2.一有仇恨名單就遠距攻擊	野外小怪	3	怕水	平均	52	52	51	1	1	1	moba9102a	1		1.3	0	0.1	0	0	50	50	80	30	102	106	204	6302	6100	310	524	122	122	0	0	36	0	122	0	0	0	0	0	228	23	228	228	0	0	100	0	450		1	1	3519041	1	100	3519042	1	100			125	350	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	845	8000	2				2603	1	10000	15097	1	1000	25020	1	100				7224																	--	0	40級藥水、消耗品組	323	50級帽子組--灰	60	50級飾品／守護組--綠	5	--	0		"1,233"	388	317.80%	
	20515	3000	3300115	貓狗城	野外段	1021		白熊斯農	白熊		野外中BOSS -D	2	水	雷橫	57	55	52	1	1	1	moba9003	1		1.3	0	0.1	0	0	150	150	160	80	15	1464	1936	87312	5808	1270	831	140	125	0	0	38	0	132	0	0	1008	0	0	26	262	262	262	0	0	125	70	150	100	1	1	3521051	2	100	3521052	1	100			150	220	300	1800	5		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	29761	8000	2	9501	25	4000	2708	1	10000	16077	1	10000	26023	1	1000				54168																	一千兩銀票組　	60	40級武、防卷軸組	536	50級上衣組--綠	636	55級飾品／守護組--綠	62	--	0		"62,052"	"1,294"	4795.40%	
	20516	3000	3300116	貓狗城	野外段	1022		海咪咪	鞭炮貓		野外小怪	4	怕火	平均	52	52	52	1	1	1	moba0015a	0.8		1.3	0	0.1	0	0	40	40	64	24	13	106	204	6302	6100	1059	719	122	122	0	0	36	0	122	0	0	0	0	0	228	228	23	228	0	0	100	0	150		0	0	3509011	3	100	3509012	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	780	8000	2	90094	1	1000	2603	1	10000	15099	1	1000	25023	1	100				7614																	鞭炮(52)	62	40級藥水、消耗品組	323	50級褲子組--灰	62	55級飾品／守護組--綠	6	--	0		"1,233"	453	272.20%	
	20517	3000	3300117	貓狗城	野外段	1022		黃金喵	鞭炮貓		野外小怪	0	無	雷橫	52	52	52	1	1	1	moba0015c	0.8		1.3	0	0.1	0	0	40	40	64	24	14	127	180	7562	5368	1144	748	129	116	0	0	36	0	122	0	0	0	0	0	761	761	761	761	0	0	100	0	150		0	0	3509011	2	100	3509012	1	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	780	8000	2	90094	1	1000	2603	1	10000	15099	1	1000	25023	1	100				9206																	鞭炮(52)	62	40級藥水、消耗品組	323	50級褲子組--灰	62	55級飾品／守護組--綠	6	--	0		"1,233"	453	272.20%	
	20518	3000	3300118	貓狗城	野外段	1022		土棕狗	土井木狗		野外小怪	0	無	戴宗	53	53	53	1	1	1	moba0005b	1.2		1.3	0	0.1	0	0	48	48	54	24	14	84	216	5008	6510	1044	679	119	136	0	0	36	0	124	0	0	0	0	0	883	883	883	883	0	0	100	0	150		0	0	3510021	1	100	3510022	1	100			125	137	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	815	8000	2	90095	1	1000	2603	1	10000	15098	1	1000	25023	1	100				6041																	甜死人冰淇淋(54)	66	40級藥水、消耗品組	323	50級上衣組--灰	64	55級飾品／守護組--綠	6	--	0		"1,273"	458	277.90%	
	20519	3000	3300119	貓狗城	野外段	1022		比熊犬	白井木狗		野外強小怪	2	水	林沖	55	54	54	1	1	1	moba0005	1.2		1.3	0	0.1	0	0	48	48	54	24	14	165	289	9903	5760	1237	874	133	141	0	0	37	0	128	0	0	987	0	0	24	238	238	238	0	0	100	0	150		1	1	3510021	2	100	3510022	3	100			125	137	250	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	894	8000	2	90095	1	1000	2603	1	10000	15100	1	1000	25023	1	100				12999																	甜死人冰淇淋(54)	66	40級藥水、消耗品組	323	50級武器組--灰	66	55級飾品／守護組--綠	6	--	0		"1,354"	460	294.30%	
	20520	3000	3300120	貓狗城	野外段	1022		雪女	陽春		任務中BOSS -D	4	風	孫二娘	59	58	55	1	1	1	npc0004	2		1.3	0	0.1	0	0	90	90	155	60	15	508	1300	30668	7820	1242	845	136	129	0	0	39	0	136	0	0	0	0	1156	289	289	29	289	0	0	125	85	300	100	1	1	3522051	3	100	3522052	1	100			125	137	250	30	5		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	3704	8000	2	9501	3	4000	2603	1	10000	15109	1	1000	25023	1	100				19516																	一千兩銀票組　	7	40級藥水、消耗品組	323	55級帽子組--灰	75	55級飾品／守護組--綠	6	--	0		"6,581"	412	1597.30%	
	20521	3000	3300143	兔子城	野外	1014		瘋狂刺薯	坦克兔	1.衝撞	小怪	0	無	雷橫	46	46	46	1	1	1	moba0002c	1		1.3	0	0.1	0	0	100	100	100	60	101	5	10	3221	4840	1	643	117	105	0	0	33	0	110	0	0	0	0	0	0	0	0	0	0	0	100	0	300		1	1	9290004	1	100						80	110	200	300	3		9600050	9604010						EF0001	EF_die_01b	EF_ov_01a	10000	10000																	3712																	--	0	--	0	--	0	--	0	--	0		468	0	0.00%	
	20522	3000	3300136	貓狗城	野外段	1022		斑馬兄弟		6.亂跑型怪	小怪	0	無	雷橫	54	54	54	1	1	1	moba0050b	0.1		1.3	0	0.1	0	0	40	40	100	60	106	5	10	10	10	0	790	134	120	0	0	37	0	126	0	0	0	0	0	0	0	0	0	0	0	100	99	100		0	1									800	800	800	300	3		9600050	9604010						EF0001	EF_die_01b	EF_ov_01a	10000	10000																	13																	--	0	--	0	--	0	--	0	--	0		656	0	0.00%	
	20523	3000	3300133	貓狗城	野外段	1022		熊王	熊王	3.干擾buf	小怪	0	無	平均	54	54	54	1	1	1	mobb9001	1		1.3	0	0.1	0	0	80	100	90	50	103	54	105	3255	6300	1119	760	126	126	0	0	37	0	126	0	0	0	0	0	836	836	836	836	0	0	100	0	100		0	0	3601003	1	100						150	330	300	300	3		9300050	9304010						EF0001	EF_die_01a	EF_ov_01a	656	8000																	4060																	--	0	--	0	--	0	--	0	--	0		656	0	0.00%	
	20524	3000	3300150	貓狗城	野外段	1009		野樓喵首領	鞭炮貓	8.被招換的王	中BOSS	2	怕地	平均	49	46	46	1	1	1	moba0015c	2.4		1.3	0	0.1	0	0	140	140	200	100	15	470	970	28200	5800	899	678	116	116	0	0	34	0	116	0	0	0	0	0	20	201	201	201	0	0	100	0	300		1	1	3509011	3	100	3509042	1	100			125	137	250	-1	10		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	4148	8000	2																17065																	--	0	--	0	--	0	--	0	--	0		"4,148"	0	0.00%	
	20525	3000	3300151	貓狗城	野外段	1021		黑心射手首領	逃兵	8.被招換的王	中BOSS	3	怕水	平均	54	51	51	1	1	1	moba9102	2		1.3	0	0.1	0	0	100	100	160	60	15	540	1050	32550	6300	1119	760	126	126	0	0	37	0	126	0	0	0	0	0	242	24	242	242	0	0	100	0	300		0	0	3521031	2	100	3521032	1	100			125	137	250	-1	10		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	5252	8000	2																20300																	--	0	--	0	--	0	--	0	--	0		"5,252"	0	0.00%	
#	九層塔用25001~30000																																																																																																																																					0		0.00%	
	25001	3000	3300018	兔城	九層塔	4004		吹砲象	大象坦克		九層塔中BOSS	2	水	雷橫	27	25	25	1	1	1	moba0032	0.5		1.3	0	0.1	0	1	150	150	150	120	3	288	528	17100	3168	340	356	76	68	0	0	23	0	72	0	0	290	0	0	8	75	75	75	0	0	110	0	300	100	1	1	3218012	1	100	3503052	2	100			90	99	180	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	6121	8000	1	1006	1	500													14628																	九層塔鑰匙	0	--	0	--	0	--	0	--	0		"6,121"	0	0.00%	"6,121"
	25002	3000	3300014	兔城	九層塔	4004		捲捲龍	變色龍小兵		九層塔小怪	0	無	平均	26	25	25	1	1	1	moba0007	1.5		1.3	0	0.1	0	1	80	50	50	30	3	69	174	4179	3500	281	326	70	70	0	0	23	0	70	0	0	0	0	0	359	359	359	359	0	0	100	0	150		0	0	3019053	3	100	3019054	1	100			150	165	300	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	0	0																	3408																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25003	3000	3300015	兔城	九層塔	4004		砲砲龍	變色坦克(中刺砲)		九層塔小怪	3	怕水	平均	27	26	26	1	1	1	moba0008	1.5		1.3	0	0.1	0	0	75	75	110	53	3	72	180	4275	3600	315	342	72	72	0	0	23	0	72	0	0	0	0	0	79	8	79	79	0	0	100	0	150		0	0	3019113	1	100	3019114	3	100			80	88	160	9	3		9400050	9404010				60	60	EF0001	EF_die_01a	EF_ov_01a	0	0																	3615																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25004	3000	3300016	兔城	九層塔	4004		抽抽象	皺鼻象		九層塔小怪	0	無	雷橫	28	27	27	1	1	1	moba0087	0.5		1.3	0	0.1	0	0	125	90	100	75	3	86	164	5278	3256	367	370	78	70	0	0	24	0	74	0	0	0	0	0	377	377	377	377	0	0	100	0	150		0	0	3218011	3	100	3218012	1	100			120	132	240	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	0	0																	4637																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25005	3000	3300017	兔城	九層塔	4004		紅巾寶	糧食站象軍長		九層塔小怪	0	無	雷橫	29	28	28	1	1	1	moba0031d	0.5		1.3	0	0.1	0	0	110	125	130	75	3	90	166	5432	3344	410	385	81	72	0	0	24	0	76	0	0	0	0	0	391	391	391	391	0	0	100	0	300		1	1	3218021	1	100	3218022	3	100			100	110	200	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	0	0																	4896																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25006	3000	3300019	兔城	九層塔	4004		象宰相	糧食站象軍長		九層塔中BOSS	3	火	雷橫	31	29	29	1	1	1	moba0031e	1		1.3	0	0.1	0	0	200	200	280	120	3	336	590	20004	3520	495	411	85	76	0	0	25	0	80	0	0	0	356	0	92	9	92	92	0	0	110	0	150	100	1	1	3221011	1	100	3221012	4	100			150	165	300	1800	3		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	8112	8000	1	1006	1	500													18672																	九層塔鑰匙	0	--	0	--	0	--	0	--	0		"8,112"	0	0.00%	
	25007	3000	3300075	兔城	九層塔	4004		綠蜻蜓			九層塔小怪	4	怕火	平均	30	29	29	1	1	1	moba9104a	2		1.3	0	0.1	0	0	60	60	120	30	3	78	195	4644	3900	425	399	78	78	0	0	25	0	78	0	0	0	0	0	92	92	9	92	0	0	100	0	150		0	0	4000001	2	100	4000005	1	100			150	165	300	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	0	0																	4449																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25008	3000	3300076	兔城	九層塔	4004		青青象			九層塔小怪	0	無	平均	31	30	30	1	1	1	moba0031c	0.3		1.3	0	0.1	0	0	70	60	60	40	3	84	201	5001	4000	458	395	80	80	0	0	25	0	80	0	0	0	0	0	435	435	435	435	0	0	100	0	150		0	0	4000001	3	100	3218001	2	100			150	165	300	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	0	0																	4620																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25009	3000	3300077	兔城	九層塔	4004		嚇綠鬼			九層塔小怪	3	怕水	平均	31	30	30	1	1	1	mobb0070	0.4		1.3	0	0.1	0	0	40	40	60	25	3	84	201	5001	4000	458	395	80	80	0	0	25	0	80	0	0	0	0	0	96	10	96	96	0	0	100	0	150		0	1	3515031	1	100	3515032	2	100			120	132	240	9	3		9400050	9404010						EF0001	EF_die_01a	EF_ov_01a	0	0																	4620																	--	0	--	0	--	0	--	0	--	0		0	0	0.00%	
	25010	3000	3350001	兔城	九層塔	4004		九層塔	食人花		任務大BOSS	1	地	平均	33	30	30	1	1	1	mobb0010b	1		1.1	0	0.1	0	0	280	280	300	150	3	580	1000	34920	4200	400	426	84	84	0	0	26	0	84	0	416	0	0	0	104	104	104	10	0	0	300	50	300	85	1	1	8500111	4	100	8500112	1	100			90	99	180	3600	10		9400050	9404010						EF0001	EF_die_01b	EF_ov_01a	11127	10000	1	1006	1	1000													16990																	九層塔鑰匙	1	--	0	--	0	--	0	--	0		"17,805"	1	1780500.00%	
